timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1777239151260,9,GET /restaurants (search),200,OK,Week4 Load Group 1-90,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,9,0,1
1777239151270,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-90,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777239151273,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-90,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,1
1777239151277,12,GET /restaurants (search),200,OK,Week4 Load Group 1-90,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,12,0,1
1777239151289,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-90,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777239151557,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-91,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,1
1777239151563,9,GET /restaurants (search),200,OK,Week4 Load Group 1-91,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,9,0,1
1777239151572,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-91,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777239151576,3,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-91,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,3,0,0
1777239151580,9,GET /restaurants (search),200,OK,Week4 Load Group 1-91,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,9,0,0
1777239151589,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-91,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777239151855,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-92,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,0
1777239151860,8,GET /restaurants (search),200,OK,Week4 Load Group 1-92,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,8,0,1
1777239151869,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-92,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777239151872,3,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-92,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,3,0,0
1777239151875,8,GET /restaurants (search),200,OK,Week4 Load Group 1-92,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,8,0,1
1777239151884,2,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-92,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,2,0,0
1777239152156,8,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-93,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,8,0,1
1777239152166,9,GET /restaurants (search),200,OK,Week4 Load Group 1-93,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,9,0,1
1777239152176,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-93,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777239152180,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-93,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,0
1777239152187,7,GET /restaurants (search),200,OK,Week4 Load Group 1-93,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,7,0,0
1777239152195,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-93,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777239152455,7,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-94,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,1
1777239152462,15,GET /restaurants (search),200,OK,Week4 Load Group 1-94,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,15,0,1
1777239152478,6,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-94,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,6,0,1
1777239152484,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-94,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,1
1777239152489,14,GET /restaurants (search),200,OK,Week4 Load Group 1-94,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,1
1777239152503,5,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-94,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,5,0,0
1777239152756,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-95,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,1
1777239152763,14,GET /restaurants (search),200,OK,Week4 Load Group 1-95,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,14,0,1
1777239152777,5,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-95,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,5,0,1
1777239152783,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-95,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,0
1777239152788,13,GET /restaurants (search),200,OK,Week4 Load Group 1-95,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,0
1777239152801,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-95,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777239153055,8,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-96,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,8,0,1
1777239153065,20,GET /restaurants (search),200,OK,Week4 Load Group 1-96,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,20,0,1
1777239153086,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-96,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,0
1777239153091,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-96,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,0
1777239153097,13,GET /restaurants (search),200,OK,Week4 Load Group 1-96,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,0
1777239153110,5,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-96,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,5,0,1
1777239153358,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-97,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,2
1777239153365,9,GET /restaurants (search),200,OK,Week4 Load Group 1-97,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,9,0,1
1777239153375,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-97,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777239153379,3,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-97,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,3,0,0
1777239153383,9,GET /restaurants (search),200,OK,Week4 Load Group 1-97,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,9,0,1
1777239153392,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-97,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,2
1777239153654,8,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-98,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,8,0,0
1777239153663,19,GET /restaurants (search),200,OK,Week4 Load Group 1-98,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,19,0,1
1777239153682,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-98,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777239153687,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-98,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,0
1777239153692,14,GET /restaurants (search),200,OK,Week4 Load Group 1-98,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,14,0,0
1777239153706,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-98,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777239153960,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-99,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,0
1777239153965,13,GET /restaurants (search),200,OK,Week4 Load Group 1-99,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,1
1777239153979,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-99,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777239153983,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-99,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,1
1777239153987,11,GET /restaurants (search),200,OK,Week4 Load Group 1-99,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,11,0,1
1777239153998,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-99,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777239154256,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-100,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,1
1777239154262,12,GET /restaurants (search),200,OK,Week4 Load Group 1-100,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,12,0,0
1777239154274,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-100,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777239154278,8,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-100,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,8,0,1
1777239154286,10,GET /restaurants (search),200,OK,Week4 Load Group 1-100,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,10,0,1
1777239154296,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-100,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777239154559,9,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-101,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,9,0,1
1777239154569,17,GET /restaurants (search),200,OK,Week4 Load Group 1-101,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,17,0,1
1777239154586,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-101,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777239154589,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-101,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,1
1777239154594,15,GET /restaurants (search),200,OK,Week4 Load Group 1-101,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,15,0,0
1777239154610,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-101,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,0
1777239154857,13,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-102,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,13,0,1
1777239154872,22,GET /restaurants (search),200,OK,Week4 Load Group 1-102,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,22,0,1
1777239154895,6,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-102,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,6,0,2
1777239154901,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-102,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,1
1777239154907,13,GET /restaurants (search),200,OK,Week4 Load Group 1-102,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,0
1777239154920,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-102,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777239155156,10,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-103,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,10,0,1
1777239155167,18,GET /restaurants (search),200,OK,Week4 Load Group 1-103,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,18,0,1
1777239155185,6,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-103,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,6,0,1
1777239155191,7,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-103,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,7,0,1
1777239155199,14,GET /restaurants (search),200,OK,Week4 Load Group 1-103,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,0
1777239155215,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-103,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777239155457,7,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-104,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,7,0,1
1777239155465,13,GET /restaurants (search),200,OK,Week4 Load Group 1-104,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,1
1777239155480,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-104,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777239155485,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-104,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,0
1777239155489,12,GET /restaurants (search),200,OK,Week4 Load Group 1-104,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,12,0,1
1777239155501,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-104,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777239155756,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-105,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,1
1777239155763,21,GET /restaurants (search),200,OK,Week4 Load Group 1-105,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,21,0,1
1777239155785,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-105,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777239155788,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-105,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,1
1777239155792,10,GET /restaurants (search),200,OK,Week4 Load Group 1-105,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,10,0,1
1777239155802,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-105,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777239156054,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-106,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,1
1777239156059,10,GET /restaurants (search),200,OK,Week4 Load Group 1-106,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,10,0,1
1777239156070,2,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-106,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,2,0,0
1777239156073,3,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-106,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,3,0,0
1777239156076,10,GET /restaurants (search),200,OK,Week4 Load Group 1-106,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,10,0,0
1777239156087,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-106,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777239156354,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-107,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,1
1777239156361,14,GET /restaurants (search),200,OK,Week4 Load Group 1-107,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,14,0,0
1777239156376,6,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-107,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,6,0,1
1777239156383,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-107,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,1
1777239156389,13,GET /restaurants (search),200,OK,Week4 Load Group 1-107,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,13,0,1
1777239156402,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-107,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777239156659,10,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-108,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,10,0,1
1777239156671,19,GET /restaurants (search),200,OK,Week4 Load Group 1-108,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,19,0,1
1777239156691,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-108,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,0
1777239156695,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-108,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,1
1777239156702,14,GET /restaurants (search),200,OK,Week4 Load Group 1-108,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,14,0,1
1777239156717,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-108,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777239156957,9,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-109,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,9,0,1
1777239156967,21,GET /restaurants (search),200,OK,Week4 Load Group 1-109,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,21,0,1
1777239156989,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-109,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777239156994,9,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-109,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,9,0,0
1777239157003,15,GET /restaurants (search),200,OK,Week4 Load Group 1-109,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,15,0,1
1777239157018,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-109,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777239157259,9,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-110,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,9,0,1
1777239157269,20,GET /restaurants (search),200,OK,Week4 Load Group 1-110,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,20,0,1
1777239157290,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-110,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,0
1777239157295,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-110,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,6,0,0
1777239157301,15,GET /restaurants (search),200,OK,Week4 Load Group 1-110,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,14,0,1
1777239157316,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-110,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,0
1777239157562,10,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-111,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,10,0,2
1777239157573,21,GET /restaurants (search),200,OK,Week4 Load Group 1-111,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,21,0,1
1777239157596,8,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-111,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,8,0,2
1777239157604,5,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-111,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,1
1777239157609,12,GET /restaurants (search),200,OK,Week4 Load Group 1-111,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,12,0,1
1777239157621,3,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-111,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,3,0,1
1777239157859,8,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-112,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,8,0,1
1777239157868,17,GET /restaurants (search),200,OK,Week4 Load Group 1-112,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,17,0,1
1777239157886,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-112,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777239157890,9,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-112,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,8,0,1
1777239157899,14,GET /restaurants (search),200,OK,Week4 Load Group 1-112,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,14,0,1
1777239157914,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-112,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777239158156,10,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-113,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,10,0,1
1777239158167,18,GET /restaurants (search),200,OK,Week4 Load Group 1-113,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,17,0,1
1777239158185,5,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-113,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,5,0,1
1777239158190,6,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-113,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,5,0,1
1777239158196,15,GET /restaurants (search),200,OK,Week4 Load Group 1-113,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,15,0,1
1777239158212,6,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-113,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,6,0,0
1777239158455,10,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-114,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,9,0,1
1777239158467,22,GET /restaurants (search),200,OK,Week4 Load Group 1-114,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,22,0,1
1777239158490,5,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-114,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,5,0,1
1777239158495,8,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-114,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,8,0,2
1777239158503,14,GET /restaurants (search),200,OK,Week4 Load Group 1-114,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,14,0,1
1777239158517,4,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-114,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,4,0,1
1777239158756,10,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-115,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,10,0,1
1777239158767,12,GET /restaurants (search),200,OK,Week4 Load Group 1-115,text,true,,1409,150,1,1,http://localhost:8004/restaurants?search=pizza&city=San+Jose,12,0,0
1777239158780,6,POST /restaurants/{id}/reviews,401,Unauthorized,Week4 Load Group 1-115,text,false,Test failed: code expected to contain /202/,227,292,1,1,http://localhost:8001/restaurants/1/reviews,6,0,2
1777239158786,4,POST /auth/user/login,401,Unauthorized,Week4 Load Group 1-115,text,false,Test failed: code expected to contain /200/,192,258,1,1,http://localhost:8003/auth/user/login,4,0,1
